id,recetteid,unit,quantite,ingredient,unit_en,quantite_en,ingredient_en
18160,2100,cuillère à soupe,1.0,lait,tablespoon,1.0,milk
18161,2100,cl,25.0,thé,cl,25.0,tea
18162,2100,cuillères à soupe,2.0,grand-marnier,tablespoons,2.0,grand marnier
18163,2101,g,40.0,sucre,g,40.0,sugar
18164,2101,g,600.0,rhubarbe,g,600.0,rhubarb
18165,2101,g,550.0,pomme,g,550.0,apple
18166,2101,g,100.0,beurre,g,100.0,butter
18167,2101,g,100.0,sucre roux,g,100.0,brown sugar
18168,2101,g,120.0,farine,g,120.0,flour
18169,2101,g,80.0,noix de coco,g,80.0,coconut
18170,2102,goutte,,colorant alimentaire,drop,,food coloring
18171,2102,g,150.0,beurre doux,g,150.0,sweet butter
18172,2102,g,50.0,farine,g,50.0,flour
18173,2102,g,70.0,sucre glace,g,70.0,icing sugar
18174,2102,g,30.0,amandes,g,30.0,almonds
18175,2102,g,50.0,pistaches,g,50.0,pistachios
18176,2102,blancs,4.0,d'oeuf,whites,4.0,egg
18177,2102,cuillère à café,1.0,arôme de pistache,teaspoon,1.0,pistachio aroma
18178,2103,g,300.0,sucre,g,300.0,sugar
18179,2103,g,200.0,farine,g,200.0,flour
18180,2103,,1.0,llait,,1.0,milk
18181,2103,,5.0,oeufs,,5.0,eggs
18182,2104,,2.0,melons,,2.0,melons
18183,2104,g,150.0,sucre,g,150.0,sugar
18184,2104,g,550.0,melon,g,550.0,melon
18185,2104,cl,15.0,eau,cl,15.0,water
18186,2104,,1.0,citron,,1.0,lemon
18187,2104,blanc,,d'oeuf,white,,egg
18188,2105,cuillères à soupe,3.0,sucre glace,tablespoons,3.0,icing sugar
18189,2105,g,50.0,beurre,g,50.0,butter
18190,2105,sachet,0.5,levure,bag,0.5,yeast
18191,2105,g,120.0,farine,g,120.0,flour
18192,2105,g,150.0,sucre semoule,g,150.0,granulated sugar
18193,2105,,5.0,oeufs,,5.0,eggs
18194,2105,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
18195,2105,g,200.0,chocolat Kinder,g,200.0,Kinder chocolate
18196,2106,,,beurre,,,butter
18197,2106,cuillère à soupe,1.0,fleur d'oranger,tablespoon,1.0,orange blossom
18198,2106,pot,1.0,huile,jar,1.0,oil
18199,2106,sachet,1.0,levure chimique,bag,1.0,baking powder
18200,2106,pots,3.0,farine,pots,3.0,flour
18201,2106,pots,2.0,sucre,pots,2.0,sugar
18202,2106,,1.0,yaourt,,1.0,yogurt
18203,2106,,4.0,oeufs,,4.0,eggs
18204,2106,,,chocolat,,,chocolate
18205,2106,,,nutella,,,nutella
18206,2106,,,chocolat,,,chocolate
18207,2106,,,noix de coco rapée,,,grated coconut
18208,2106,,,guimauve,,,marshmallow
18209,2106,,,fraises tagada®,,,Tagada® strawberries
18210,2106,,,mikado,,,mikado
18211,2106,,,perles multicolores,,,multi-colored pearls
18212,2107,cuillère à soupe,1.0,crème fraîche,tablespoon,1.0,sour cream
18213,2107,g,150.0,sucre,g,150.0,sugar
18214,2107,,1.0,pâte sablée,,1.0,shortcrust pastry
18215,2107,g,500.0,rhubarbe,g,500.0,rhubarb
18216,2107,,2.0,oeufs,,2.0,eggs
18217,2107,g,150.0,amandes en poudre,g,150.0,ground almonds
18218,2108,sachets,2.0,levure chimique,bags,2.0,baking powder
18219,2108,g,330.0,sucre,g,330.0,sugar
18220,2108,g,100.0,cacao amer,g,100.0,bitter cocoa
18221,2108,,230.0,farine,,230.0,flour
18222,2108,,134.0,oeuf,,134.0,egg
18223,2108,g,335.0,crème liquide,g,335.0,liquid cream
18224,2108,sachets,2.0,sucre vanillé,bags,2.0,vanilla sugar
18225,2109,pincée,1.0,sel,pinch,1.0,salt
18226,2109,sachet,1.0,levure chimique,bag,1.0,baking powder
18227,2109,g,220.0,farine,g,220.0,flour
18228,2109,g,100.0,beurre,g,100.0,butter
18229,2109,g,250.0,sucre en poudre,g,250.0,Powdered sugar
18230,2109,,3.0,oeufs,,3.0,eggs
18231,2109,,1.0,yaourt nature,,1.0,plain yogurt
18232,2109,,4.0,clémentines,,4.0,clementines
18233,2110,cl,75.0,fruits,cl,75.0,fruits
18234,2110,cuillères à café,4.0,gélatine en poudre,teaspoons,4.0,powdered gelatin
18235,2111,,,vanille,,,vanilla
18236,2111,,,étoile de badiane,,,star anise
18237,2111,g,150.0,sucre semoule,g,150.0,granulated sugar
18238,2111,,4.0,poires,,4.0,pears
18239,2111,,0.5,leau,,0.5,water
18240,2111,zeste,,citron,zest,,lemon
18241,2112,sachet,1.0,levure,bag,1.0,yeast
18242,2112,g,220.0,beurre,g,220.0,butter
18243,2112,g,430.0,sucre,g,430.0,sugar
18244,2112,g,430.0,farine,g,430.0,flour
18245,2112,,35.0,cllait,,35.0,clait
18246,2112,,6.0,oeufs,,6.0,eggs
18247,2112,zeste,,citron,zest,,lemon
18248,2112,g,125.0,sucre glace,g,125.0,icing sugar
18249,2112,g,500.0,mascarpone,g,500.0,mascarpone
18250,2112,g,200.0,Philadelphia,g,200.0,Philadelphia
18251,2112,,,citron,,,lemon
18252,2112,,6.0,colorants,,6.0,dyes
18253,2112,"g, blanc",200.0,chocolat,"g, white",200.0,chocolate
18254,2112,g,150.0,Philadelphia,g,150.0,Philadelphia
18255,2113,paquet,0.5,levure,pack,0.5,yeast
18256,2113,,1.0,tablette chocolat pâtissier,,1.0,baking chocolate bar
18257,2113,g,110.0,farine,g,110.0,flour
18258,2113,g,100.0,sucre,g,100.0,sugar
18259,2113,g,90.0,beurre,g,90.0,butter
18260,2113,,3.0,oeufs,,3.0,eggs
18261,2114,cuillère,1.0,levure chimique,spoon,1.0,baking powder
18262,2114,g,75.0,farine,g,75.0,flour
18263,2114,,2.0,oeufs,,2.0,eggs
18264,2114,cuillères à soupe,3.0,eau,tablespoons,3.0,water
18265,2114,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
18266,2114,g,50.0,fécule,g,50.0,starch
18267,2114,cuillère à soupe,1.0,eau,tablespoon,1.0,water
18268,2115,cuillère à café,1.0,vanille,teaspoon,1.0,vanilla
18269,2115,g,125.0,chocolat au lait,g,125.0,milk chocolate
18270,2115,g,50.0,farine,g,50.0,flour
18271,2115,g,150.0,sucre,g,150.0,sugar
18272,2115,g,125.0,beurre,g,125.0,butter
18273,2115,,3.0,oeufs,,3.0,eggs
18274,2116,,,beurre,,,butter
18275,2116,g,30.0,sucre,g,30.0,sugar
18276,2116,,1.0,oeuf,,1.0,egg
18277,2116,g,30.0,amandes,g,30.0,almonds
18278,2116,pincée,1.0,sel,pinch,1.0,salt
18279,2116,g,190.0,farine,g,190.0,flour
18280,2116,g,70.0,beurre,g,70.0,butter
18281,2116,"verre, demi",1.0,eau,"glass, half",1.0,water
18282,2116,g,750.0,prune,g,750.0,plum
18283,2117,pincée,1.0,sel,pinch,1.0,salt
18284,2117,cuillère à soupe,1.0,sucre en poudre,tablespoon,1.0,Powdered sugar
18285,2117,g,100.0,beurre,g,100.0,butter
18286,2117,g,125.0,maïzena,g,125.0,cornflour
18287,2117,,4.0,oeufs,,4.0,eggs
18288,2117,,10.0,cllait,,10.0,clait
18289,2117,cl,10.0,eau,cl,10.0,water
18290,2117,g,25.0,beurre,g,25.0,butter
18291,2117,g,125.0,chocolat,g,125.0,chocolate
18292,2117,,10.0,cllait,,10.0,clait
18293,2117,g,50.0,sucre en poudre,g,50.0,Powdered sugar
18294,2117,cl,15.0,crème fraîche,cl,15.0,sour cream
18295,2117,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
18296,2117,,,glace vanille,,,vanilla ice cream
18297,2118,cuillères à soupe,3.0,fleur d'oranger,tablespoons,3.0,orange blossom
18298,2118,sachet,1.0,levure,bag,1.0,yeast
18299,2118,g,200.0,sucre,g,200.0,sugar
18300,2118,g,200.0,farine,g,200.0,flour
18301,2118,g,200.0,beurre,g,200.0,butter
18302,2118,,4.0,oeufs,,4.0,eggs
18303,2119,pincée,1.0,sel,pinch,1.0,salt
18304,2119,g,100.0,sucre,g,100.0,sugar
18305,2119,g,100.0,beurre,g,100.0,butter
18306,2119,g,60.0,farine,g,60.0,flour
18307,2119,g,250.0,chocolat pâtissier,g,250.0,baking chocolate
18308,2119,poignée,1.0,cerneau de noix,handle,1.0,walnut kernel
18309,2119,,3.0,oeufs,,3.0,eggs
18310,2120,g,50.0,farine,g,50.0,flour
18311,2120,g,50.0,beurre,g,50.0,butter
18312,2120,g,50.0,sucre en poudre,g,50.0,Powdered sugar
18313,2120,g,500.0,mirabelle,g,500.0,mirabelle
18314,2120,g,50.0,amandes en poudre,g,50.0,ground almonds
18315,2121,,120.0,mllait demi-écrémé,,120.0,semi-skimmed milk
18316,2121,,3.0,bananes,,3.0,bananas
18317,2121,g,130.0,sucre,g,130.0,sugar
18318,2121,g,60.0,beurre,g,60.0,butter
18319,2121,gouttes,3.0,extrait de vanille,drops,3.0,vanilla extract
18320,2121,g,60.0,noix,g,60.0,nut
18321,2121,g,80.0,pépites de chocolat,g,80.0,chocolate chips
18322,2121,cuillère à café,1.0,bicarbonate,teaspoon,1.0,bicarbonate
18323,2121,cuillère à café,1.0,levure,teaspoon,1.0,yeast
18324,2121,g,180.0,farine,g,180.0,flour
18325,2121,cuillères à café,2.0,amandes en poudre,teaspoons,2.0,ground almonds
18326,2121,,1.0,oeuf,,1.0,egg
18327,2121,cuillère à soupe,1.0,jus de citron,tablespoon,1.0,lemon juice
18328,2122,g,50.0,farine,g,50.0,flour
18329,2122,noix,1.0,beurre,nut,1.0,butter
18330,2122,g,200.0,chocolat,g,200.0,chocolate
18331,2122,g,150.0,sucre,g,150.0,sugar
18332,2122,,3.0,petits suisses,,3.0,small Swiss
18333,2122,,3.0,oeufs,,3.0,eggs
18334,2123,sachet,1.0,pépites chocolat NESTLÉ DESSERT noir,bag,1.0,NESTLÉ DESSERT dark chocolate chips
18335,2123,pot,1.0,yaourt brassé,jar,1.0,stirred yogurt
18336,2123,pot,1.0,sucre,jar,1.0,sugar
18337,2123,pot,0.5,huile,jar,0.5,oil
18338,2123,pots,3.0,farine,pots,3.0,flour
18339,2123,,4.0,oeufs,,4.0,eggs
18340,2123,sachet,1.0,levure,bag,1.0,yeast
18341,2124,g,80.0,noix,g,80.0,nut
18342,2124,g,160.0,chocolat,g,160.0,chocolate
18343,2124,cuillère à café,1.0,vanille,teaspoon,1.0,vanilla
18344,2124,g,130.0,sucre en poudre,g,130.0,Powdered sugar
18345,2124,pincée,1.0,sel,pinch,1.0,salt
18346,2124,g,5.5,levure chimique,g,5.5,baking powder
18347,2124,g,75.0,beurre,g,75.0,butter
18348,2124,g,175.0,farine,g,175.0,flour
18349,2124,g,200.0,banane,g,200.0,banana
18350,2124,,1.0,oeuf,,1.0,egg
18351,2125,zeste,,orange,zest,,orange
18352,2125,g,500.0,chocolat noir,g,500.0,dark chocolate
18353,2125,,1.0,lcrème liquide,,1.0,liquid cream
18354,2125,cuillère,1.0,grande cointreau,spoon,1.0,large cointreau
18355,2126,gousse,1.0,vanille,pod,1.0,vanilla
18356,2126,cuillère à café,1.0,sel,teaspoon,1.0,salt
18357,2126,g,120.0,beurre,g,120.0,butter
18358,2126,g,80.0,sucre glace,g,80.0,icing sugar
18359,2126,g,200.0,farine,g,200.0,flour
18360,2126,,1.0,oeuf,,1.0,egg
18361,2126,g,750.0,fraises,g,750.0,strawberries
18362,2126,g,50.0,beurre,g,50.0,butter
18363,2126,g,80.0,sucre,g,80.0,sugar
18364,2126,g,150.0,amandes en poudre,g,150.0,ground almonds
18365,2126,,2.0,oeufs,,2.0,eggs
18366,2127,pots,3.0,farine,pots,3.0,flour
18367,2127,pots,2.0,sucre,pots,2.0,sugar
18368,2127,pot,0.5,huile de tournesol,jar,0.5,sunflower oil
18369,2127,paquet,0.5,levure chimique,pack,0.5,baking powder
18370,2127,pot,1.0,yaourt,jar,1.0,yogurt
18371,2127,,2.0,oeufs,,2.0,eggs
18372,2127,"grosses, cuillères",2.0,pâte de pistache,"big, spoons",2.0,pistachio paste
18373,2128,g,500.0,fraises,g,500.0,strawberries
18374,2128,kg,1.0,pomme,kg,1.0,apple
18375,2128,feuille,,menthe,leaf,,mint
18376,2129,g,50.0,beurre,g,50.0,butter
18377,2129,g,190.0,chocolat pâtissier,g,190.0,baking chocolate
18378,2129,g,120.0,pralin,g,120.0,praline
18379,2129,g,200.0,pralinoise,g,200.0,praline
18380,2129,,12.0,crêpes dentelles,,12.0,lace crepes
18381,2129,cl,25.0,crème liquide,cl,25.0,liquid cream
18382,2129,,1.0,crème chantilly,,1.0,whipped cream
18383,2130,,18.0,abricots,,18.0,apricots
18384,2130,g,200.0,beurre tendre,g,200.0,soft butter
18385,2130,g,8.0,sel,g,8.0,salt
18386,2130,g,40.0,sucre,g,40.0,sugar
18387,2130,g,15.0,levure,g,15.0,yeast
18388,2130,g,500.0,farine,g,500.0,flour
18389,2130,,5.0,oeufs,,5.0,eggs
18390,2130,gousse,1.0,vanille,pod,1.0,vanilla
18391,2130,g,63.0,farine,g,63.0,flour
18392,2130,g,75.0,sucre,g,75.0,sugar
18393,2130,,50.0,cllait,,50.0,clait
18394,2130,,2.0,jaunes d'oeuf,,2.0,egg yolks
18395,2131,cuillère à soupe,1.0,rhum,tablespoon,1.0,rum
18396,2131,sachet,1.0,levure chimique,bag,1.0,baking powder
18397,2131,pot,0.5,huile,jar,0.5,oil
18398,2131,pots,2.5,farine,pots,2.5,flour
18399,2131,pot,1.0,sucre,jar,1.0,sugar
18400,2131,,1.0,yaourt nature,,1.0,plain yogurt
18401,2131,,2.0,oeufs,,2.0,eggs
18402,2131,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
18403,2131,,,papier sulfurisé,,,parchment paper
18404,2132,pincée,1.0,sel,pinch,1.0,salt
18405,2132,cl,5.0,crème fraîche,cl,5.0,sour cream
18406,2132,g,50.0,sucre,g,50.0,sugar
18407,2132,g,250.0,fruits rouges,g,250.0,red fruits
18408,2132,,2.0,oeufs,,2.0,eggs
18409,2133,g,70.0,beurre,g,70.0,butter
18410,2133,g,150.0,farine,g,150.0,flour
18411,2133,cuillère à café,0.5,sel,teaspoon,0.5,salt
18412,2133,cuillère à café,1.0,levure,teaspoon,1.0,yeast
18413,2133,cuillère à café,1.0,bicarbonate,teaspoon,1.0,bicarbonate
18414,2133,g,75.0,sucre,g,75.0,sugar
18415,2133,,3.0,bananes,,3.0,bananas
18416,2133,,1.0,oeuf,,1.0,egg
18417,2134,g,50.0,farine,g,50.0,flour
18418,2134,g,65.0,beurre,g,65.0,butter
18419,2134,g,75.0,sucre,g,75.0,sugar
18420,2134,g,75.0,amandes en poudre,g,75.0,ground almonds
18421,2134,,2.0,oeufs,,2.0,eggs
18422,2134,g,125.0,beurre,g,125.0,butter
18423,2134,g,125.0,sucre,g,125.0,sugar
18424,2134,g,250.0,farine,g,250.0,flour
18425,2134,,1.0,oeuf,,1.0,egg
18426,2134,,1.0,jaune d'oeuf,,1.0,egg yolk
18427,2134,g,150.0,myrtilles,g,150.0,blueberries
18428,2135,feuilles,5.0,gélatine,leaves,5.0,gelatin
18429,2135,g,120.0,sucre fin,g,120.0,fine sugar
18430,2135,g,150.0,crème fraîche,g,150.0,sour cream
18431,2135,g,120.0,beurre,g,120.0,butter
18432,2135,g,200.0,biscuits secs,g,200.0,dry biscuits
18433,2135,g,500.0,ricotta,g,500.0,ricotta
18434,2135,g,120.0,framboises,g,120.0,raspberries
18435,2136,g,60.0,sucre,g,60.0,sugar
18436,2136,g,90.0,semoule fine,g,90.0,fine semolina
18437,2136,,1.0,llait,,1.0,milk
18438,2228,cuillère à café,1.0,vanille,teaspoon,1.0,vanilla
18439,2228,g,200.0,beurre,g,200.0,butter
18440,2228,g,200.0,sucre semoule,g,200.0,granulated sugar
18441,2228,,1.0,chocolat pâtissier,,1.0,baking chocolate
18442,2228,,36.0,biscuit roses de Reims,,36.0,Reims pink biscuits
18443,2228,,3.0,jaunes d'oeuf,,3.0,egg yolks
18444,2228,cuillères à soupe,6.0,lait,tablespoons,6.0,milk
18445,2137,pincée,1.0,sel,pinch,1.0,salt
18446,2137,cuillère à café,1.0,levure chimique,teaspoon,1.0,baking powder
18447,2137,g,150.0,sucre glace,g,150.0,icing sugar
18448,2137,g,150.0,amandes,g,150.0,almonds
18449,2137,blancs,4.0,d'oeuf,whites,4.0,egg
18450,2137,g,125.0,beurre tendre,g,125.0,soft butter
18451,2137,g,40.0,sucre glace,g,40.0,icing sugar
18452,2137,,1.0,oeuf,,1.0,egg
18453,2137,cuillère à café,1.0,sucre vanillé,teaspoon,1.0,vanilla sugar
18454,2137,g,20.0,beurre,g,20.0,butter
18455,2137,g,150.0,chocolat au lait,g,150.0,milk chocolate
18456,2137,cuillères à soupe,4.0,eau,tablespoons,4.0,water
18457,2137,g,100.0,daim,g,100.0,suede
18458,2138,cuillère à café,1.0,rase levure chimique,teaspoon,1.0,level baking powder
18459,2138,g,100.0,farine,g,100.0,flour
18460,2138,g,100.0,sucre en poudre,g,100.0,Powdered sugar
18461,2138,g,100.0,beurre,g,100.0,butter
18462,2138,,3.0,pommes,,3.0,apples
18463,2138,zeste,1.0,citron,zest,1.0,lemon
18464,2138,,2.0,oeufs,,2.0,eggs
18465,2139,cuillère à soupe,1.0,rhum,tablespoon,1.0,rum
18466,2139,g,125.0,sucre en poudre,g,125.0,Powdered sugar
18467,2139,g,250.0,farine,g,250.0,flour
18468,2139,g,125.0,beurre salé,g,125.0,salted butter
18469,2139,,1.0,oeuf,,1.0,egg
18470,2140,g,80.0,sucre en poudre,g,80.0,Powdered sugar
18471,2140,,1.0,pâte brisée,,1.0,shortcrust pastry
18472,2140,g,125.0,amandes,g,125.0,almonds
18473,2140,g,500.0,mirabelle,g,500.0,mirabelle
18474,2140,,3.0,oeufs,,3.0,eggs
18475,2140,cl,20.0,crème,cl,20.0,cream
18476,2140,sachet,1.0,nappage,bag,1.0,topping
18477,2141,pincée,1.0,sel,pinch,1.0,salt
18478,2141,g,125.0,farine,g,125.0,flour
18479,2141,g,65.0,beurre,g,65.0,butter
18480,2141,g,12.0,sucre,g,12.0,sugar
18481,2141,,0.25,leau,,0.25,water
18482,2141,,4.0,oeufs,,4.0,eggs
18483,2141,cuillère à soupe,1.0,extrait de café,tablespoon,1.0,coffee extract
18484,2141,g,60.0,maïzena,g,60.0,cornflour
18485,2141,g,150.0,sucre,g,150.0,sugar
18486,2141,,0.75,llait,,0.75,milk
18487,2141,,4.0,jaunes d'oeuf,,4.0,egg yolks
18488,2141,g,200.0,fondant,g,200.0,fondant
18489,2141,,1.0,oeuf,,1.0,egg
18490,2141,cuillère,1.0,café,spoon,1.0,coffee
18491,2142,g,225.0,chocolat pâtissier,g,225.0,baking chocolate
18492,2142,g,225.0,beurre,g,225.0,butter
18493,2142,g,225.0,sucre,g,225.0,sugar
18494,2142,,6.0,oeufs,,6.0,eggs
18495,2143,cuillère à café,1.0,rhum,teaspoon,1.0,rum
18496,2143,sachet,1.0,levure,bag,1.0,yeast
18497,2143,verre,1.0,huile,glass,1.0,oil
18498,2143,verres,2.0,sucre,glasses,2.0,sugar
18499,2143,verres,3.0,farine,glasses,3.0,flour
18500,2143,,3.0,oeufs,,3.0,eggs
18501,2143,verres,2.0,lait,glasses,2.0,milk
18502,2143,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
18503,2143,sachet,0.5,amandes,bag,0.5,almonds
18504,2144,pincée,1.0,fleur de sel,pinch,1.0,flower of salt
18505,2144,gousse,1.0,vanille,pod,1.0,vanilla
18506,2144,g,125.0,beurre,g,125.0,butter
18507,2144,g,115.0,farine,g,115.0,flour
18508,2144,g,350.0,sucre,g,350.0,sugar
18509,2144,g,25.0,crème fraîche liquide,g,25.0,liquid fresh cream
18510,2144,g,100.0,beurre demi-sel,g,100.0,semi-salted butter
18511,2144,cuillère à soupe,1.0,eau,tablespoon,1.0,water
18512,2144,,4.0,oeufs,,4.0,eggs
18513,2144,,50.0,cllait,,50.0,clait
18514,2145,g,125.0,sucre,g,125.0,sugar
18515,2145,,,pain,,,bread
18516,2145,,3.0,oeufs,,3.0,eggs
18517,2145,,0.5,llait,,0.5,milk
18518,2145,cl,25.0,crème fraîche liquide,cl,25.0,liquid fresh cream
18519,2146,cuillère à soupe,1.0,farine,tablespoon,1.0,flour
18520,2146,g,35.0,beurre doux,g,35.0,sweet butter
18521,2146,g,80.0,sucre semoule,g,80.0,granulated sugar
18522,2146,g,120.0,chocolat noir,g,120.0,dark chocolate
18523,2146,,3.0,oeufs,,3.0,eggs
18524,2147,,1.0,orange,,1.0,orange
18525,2147,g,75.0,sucre glace,g,75.0,icing sugar
18526,2147,g,10.0,levure chimique,g,10.0,baking powder
18527,2147,g,120.0,sucre en poudre,g,120.0,Powdered sugar
18528,2147,,4.0,oeufs,,4.0,eggs
18529,2147,g,150.0,amandes en poudre,g,150.0,ground almonds
18530,2147,g,60.0,lait,g,60.0,milk
18531,2147,,,marmelade d'orange,,,orange marmalade
18532,2147,cuillères à soupe,2.0,eau,tablespoons,2.0,water
18533,2148,,,huile,,,oil
18534,2148,cuillère à café,1.0,sel,teaspoon,1.0,salt
18535,2148,cuillère à café,1.0,levure de boulanger,teaspoon,1.0,baker's yeast
18536,2148,g,250.0,farine,g,250.0,flour
18537,2148,cl,25.0,eau,cl,25.0,water
18538,2148,cl,25.0,sirop de sucre de canne,cl,25.0,cane sugar syrup
18539,2149,poignée,1.0,petite chocolat,handle,1.0,small chocolate
18540,2149,paquet,0.5,levure chimique,pack,0.5,baking powder
18541,2149,pincée,1.0,sel,pinch,1.0,salt
18542,2149,g,60.0,sucre en poudre,g,60.0,Powdered sugar
18543,2149,g,130.0,farine,g,130.0,flour
18544,2149,,1.0,oeuf,,1.0,egg
18545,2149,cl,12.0,crème allégée,cl,12.0,light cream
18546,2149,cuillère à soupe,1.0,lait,tablespoon,1.0,milk
18547,2149,g,150.0,fruits rouges,g,150.0,red fruits
18548,2150,g,75.0,cacao amer,g,75.0,bitter cocoa
18549,2150,g,100.0,farine,g,100.0,flour
18550,2150,g,180.0,sucre en poudre,g,180.0,Powdered sugar
18551,2150,,6.0,oeufs,,6.0,eggs
18552,2150,g,50.0,pâte à tartiner,g,50.0,spread
18553,2150,g,350.0,crème liquide,g,350.0,liquid cream
18554,2150,g,250.0,mascarpone,g,250.0,mascarpone
18555,2150,g,100.0,pralin,g,100.0,praline
18556,2150,,,kinder bueno,,,good luck
18557,2151,g,30.0,beurre,g,30.0,butter
18558,2151,g,120.0,farine,g,120.0,flour
18559,2151,g,100.0,sucre,g,100.0,sugar
18560,2151,,3.0,oeufs,,3.0,eggs
18561,2151,,200.0,mllait,,200.0,milk
18562,2151,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
18563,2151,,4.0,nectarines,,4.0,nectarines
18564,2152,g,20.0,sucre,g,20.0,sugar
18565,2152,feuille,1.5,gélatine,leaf,1.5,gelatin
18566,2152,g,50.0,chocolat au lait,g,50.0,milk chocolate
18567,2152,g,50.0,chocolat noir,g,50.0,dark chocolate
18568,2152,cl,50.0,crème liquide,cl,50.0,liquid cream
18569,2153,pincée,1.0,sel,pinch,1.0,salt
18570,2153,sachet,0.5,levure,bag,0.5,yeast
18571,2153,g,70.0,maïzena,g,70.0,cornflour
18572,2153,g,30.0,farine,g,30.0,flour
18573,2153,g,125.0,sucre,g,125.0,sugar
18574,2153,,5.0,oeufs,,5.0,eggs
18575,2153,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
18576,2154,g,500.0,crème,g,500.0,cream
18577,2154,g,35.0,glucose,g,35.0,glucose
18578,2154,g,580.0,chocolat noir,g,580.0,dark chocolate
18579,2154,g,1000.0,crème,g,1000.0,cream
18580,2155,pincée,1.0,sel,pinch,1.0,salt
18581,2155,sachet,0.5,levure,bag,0.5,yeast
18582,2155,g,250.0,farine,g,250.0,flour
18583,2155,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
18584,2155,,,eau,,,water
18585,2155,g,50.0,amandes en poudre,g,50.0,ground almonds
18586,2155,,,prune,,,plum
18587,2156,,0.5,yaourt,,0.5,yogurt
18588,2156,,1.0,llait,,1.0,milk
18589,2157,g,50.0,beurre,g,50.0,butter
18590,2157,,4.0,pommes,,4.0,apples
18591,2157,g,50.0,cassonade,g,50.0,brown sugar
18592,2157,,1.0,citron,,1.0,lemon
18593,2158,g,50.0,sucre,g,50.0,sugar
18594,2158,cuillère,48.0,biscuits à la,spoon,48.0,biscuits
18595,2158,g,500.0,mascarpone,g,500.0,mascarpone
18596,2158,,4.0,oeufs,,4.0,eggs
18597,2158,g,50.0,cassonade,g,50.0,brown sugar
18598,2158,sachet,1.0,sucre vanillé,bag,1.0,vanilla sugar
18599,2158,,,cacao,,,cocoa
18600,2158,cl,25.0,café,cl,25.0,coffee
18601,2159,,2.0,bananes,,2.0,bananas
18602,2159,pot,0.5,huile,jar,0.5,oil
18603,2159,pots,2.0,sucre,pots,2.0,sugar
18604,2159,sachet,0.5,levure chimique,bag,0.5,baking powder
18605,2159,pots,3.0,farine,pots,3.0,flour
18606,2159,pot,1.0,yaourt,jar,1.0,yogurt
18607,2159,,2.0,oeufs,,2.0,eggs
18608,2159,sachet,0.5,sucre vanillé,bag,0.5,vanilla sugar
18609,2160,g,60.0,maïzena,g,60.0,cornflour
18610,2160,g,100.0,sucre,g,100.0,sugar
18611,2160,,1.0,llait,,1.0,milk
18612,2160,goutte,,essence d'amande amère,drop,,bitter almond essence
18613,2161,g,250.0,farine,g,250.0,flour
18614,2161,g,125.0,beurre,g,125.0,butter
18615,2161,g,125.0,sucre,g,125.0,sugar
18616,2161,pincée,1.0,sel,pinch,1.0,salt
18617,2161,,1.0,oeuf,,1.0,egg
18618,2162,g,200.0,beurre,g,200.0,butter
18619,2162,g,50.0,sucre,g,50.0,sugar
18620,2162,g,15.0,sel,g,15.0,salt
18621,2162,g,25.0,levure de boulanger,g,25.0,baker's yeast
18622,2162,g,500.0,farine,g,500.0,flour
18623,2162,,25.0,cllait,,25.0,clait
18624,2162,verre,1.0,eau,glass,1.0,water
18625,2163,g,125.0,farine,g,125.0,flour
18626,2163,,0.5,muscade,,0.5,nutmeg
18627,2163,cuillère à café,1.0,gingembre,teaspoon,1.0,ginger
18628,2163,cuillères à soupe,2.0,lait,tablespoons,2.0,milk
18629,2163,g,225.0,cassonade,g,225.0,brown sugar
18630,2163,cuillères à café,20.0,eau,teaspoons,20.0,water
18631,2163,,3.0,oeufs,,3.0,eggs
18632,2163,g,175.0,raisin,g,175.0,grapes
18633,2163,g,175.0,raisin,g,175.0,grapes
18634,2163,g,125.0,raisin,g,125.0,grapes
18635,2163,g,125.0,fruit confit,g,125.0,candied fruit
18636,2163,g,175.0,graisse de boeuf,g,175.0,beef fat
18637,2163,g,125.0,mie de pain,g,125.0,bread crumb
18638,2163,g,25.0,amandes,g,25.0,almonds
18639,2164,g,400.0,farine,g,400.0,flour
18640,2164,pincée,1.0,sel,pinch,1.0,salt
18641,2164,cuillère à café,1.0,extrait de vanille,teaspoon,1.0,vanilla extract
18642,2164,g,150.0,sucre glace,g,150.0,icing sugar
18643,2164,g,240.0,beurre,g,240.0,butter
18644,2164,g,50.0,amandes en poudre,g,50.0,ground almonds
18645,2164,,2.0,oeufs,,2.0,eggs
18646,2164,cuillère à café,1.0,cacao,teaspoon,1.0,cocoa
18647,2164,g,140.0,chocolat noir,g,140.0,dark chocolate
18648,2164,"g, blanc",60.0,chocolat,"g, white",60.0,chocolate
18649,2164,g,80.0,crème liquide,g,80.0,liquid cream
