id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
2078,Salade thaïlandaise aux crevettes,https://www.marmiton.org/recettes/recette_salade-thailandaise-aux-crevettes_175488.aspx,4.6,plat principal,plat unique,plats thaï,,,facile,"['Laver  et couper le concombre en deux. Enlever les pépins. Passer le concombre à la mandoline pour le couper en fines lamelles.', 'Faire pareil avec les poivrons.', 'Laver, éplucher les carottes. Les couper en fine julienne ou les râper.', 'Laver et essorer la salade et les pousses de soja.', 'Préparer la citronnelle : enlever la première feuille de la citronnelle, couper à 2 ou 3 cm du bout de la tige afin d’enlever les extrémités. Il reste la partie la plus tendre. Couper finement la tige.', 'Préparer la ciboulette thaïlandaise : couper la racine ainsi que le haut des feuilles. Hacher finement le reste.', 'Préparer la sauce : Mélanger la sauce nuoc mam, la sauce soja et l’huile de sésame. Rajouter le jus d’un demi citron. Hacher la gousse d’ail, le piment rouge et les ajouter à la sauce. Saler (si besoin), poivrer puis rajouter la ciboulette et la citronnelle.', 'Laver, sécher puis ciseler des feuilles de menthe. Faire pareil avec la coriandre.', 'Éplucher les crevettes en gardant le bout de la queue. Verser un peu de sauce soja sur les crevettes et les réserver.', 'Préparer les assiettes en mettant les crudités, la sauce et les cacahuètes pilées. Ajouter quelques feuilles de menthe et de coriandre.', 'Dans une poêle, verser une cuillère à soupe d’huile. Faire dorer les crevettes quelques minutes. Disposer les crevettes chaudes sur la salade. Servir aussitôt.']",moyen,4,15,5,20,['https://static.afcdn.com/relmrtn/lazyload.png']
2079,Tartine avocat et son oeuf mollet,https://www.marmiton.org/recettes/recette_tartine-avocat-et-son-oeuf-mollet_347793.aspx,4.5,entrée,entrée chaude,tartine,,,très facile,"[""Cuire les oeufs 5 minutes dans l'eau bouillante."", ""Eplucher l'avocat et en oter le noyau."", ""Dans un bol, écraser l'avocat et  le mélanger avec le yaourt, la menthe et la coriandre ciselées et le jus de citron."", 'Saler et poivrer selon les goûts.', ""Toaster les tranches de pains et les frotter chacune avec une demi gousse d'ail."", ""Tartiner le pain avec l'écrasé d'avocat et déposer un oeuf écaler sur chacune d'elle. Ouvrir les oeufs en 2, saler et poivrer et assaisonner avec quelques gouttes de tabasco.""]",bon marché,4,20,5,25,"['https://assets.afcdn.com/recipe/20210803/121439_w314h314c1cx1059cy707cxt0cyt0cxb2119cyb1414.webp', 'https://assets.afcdn.com/recipe/20170517/2639_w314h314c1cx2000cy3000.webp', 'https://assets.afcdn.com/recipe/20170517/2640_w314h314c1cx5663cy218cxt0cyt0cxb6000cyb4000.webp']"
2080,Salade de riz au thon mayonnaise,https://www.marmiton.org/recettes/recette_salade-de-riz-au-thon-mayonnaise_55269.aspx,2.5,salade,salade de riz,,,,très facile,"['Hachez les tomates et le poivron, ajoutez-les avec le thon émietté, le maïs, le riz cuit. Mélangez le tout avec une cuillère ou deux de mayonnaise.', 'Vous pouvez aussi rajouter un peu de sel ou de poivre.']",bon marché,4,20,10,30,[]
2081,"Soupe courge Butternut, carotte, pomme de terre",https://www.marmiton.org/recettes/recette_soupe-courge-butternut-carotte-pomme-de-terre_164727.aspx,4.7,entrée,entrée chaude,soupe,,,très facile,"['Éplucher tous les légumes, évider la pomme et la courge, découper les légumes.', ""Faire chauffer l'huile d'olive dans une cocotte, ajouter les carottes, la pomme de terre, les oignons, l'ail, le romarin et le poivre. Faire poêler 5min."", ""Ajouter ensuite le bouillon, la courge et la pomme, quelques pincées de gros sel et porter à ébullition. Ensuite cuire à feu doux jusqu'à ce que les légumes s'écrase facilement (Au moins 30min)."", ""Mixer et c'est prêt!! :-p""]",bon marché,4,10,40,50,['https://static.afcdn.com/relmrtn/lazyload.png']
2082,Salade de ravioles au saumon,https://www.marmiton.org/recettes/recette_salade-de-ravioles-au-saumon_27372.aspx,4.8,entrée,bouchées et raviolis,ravioles,,,très facile,"['Assaisonner la salade, couper le saumon en petites lamelles.', 'Préparer directement dans les assiettes : la salade verte assaisonnée, déposer dessus les lamelles de saumon.', ""Faire chauffer de l'huile d'olive dans une poêle et y faire rissoler les plaques de ravioles défaites en petits morceaux dès leur sortie du congélateur, pour qu'elles ne se ramollissent pas."", ""Dès qu'elles sont dorées, répartir les ravioles dans les assiettes à côté de la salade, parsemer de parmesan râpé ou émincé et servir aussitôt.""]",bon marché,4,10,4,14,['https://static.afcdn.com/relmrtn/lazyload.png']
2083,Salade d'avocats et thon,https://www.marmiton.org/recettes/recette_salade-d-avocats-et-thon_227701.aspx,4.6,salade,salade avocat,,,,facile,"[""Cuire les œufs 10 min dans l'eau bouillante pour obtenir des œufs durs."", ""Les plonger dans de l'eau glacée pour stopper la cuisson, puis enlever les coquilles. Réserver."", 'Émietter le thon.', 'Couper les avocats en morceaux.', ""Mettre tous ces ingrédients dans un saladier, agrémenter d'échalote, de ciboulette, d'huile d'olive, de jus de citron, saler et poivrer.""]",bon marché,4,15,10,25,['https://static.afcdn.com/relmrtn/lazyload.png']
2084,Purée de chou-fleur au four,https://www.marmiton.org/recettes/recette_puree-de-chou-fleur-au-four_27865.aspx,4.3,,,,,,facile,"[""Nettoyer le chou en le faisant tremper dans un bain d'eau légèrement vinaigrée, puis le mettre à cuire 20 min environ dans de l'eau bouillante salée. L'égoutter, puis le réduire en purée au mixeur ou au moulin à légumes."", 'Pendant ce temps, préparer la sauce :', ""Faire un roux blond en mettant le beurre à fondre. Saupoudrer de farine, remuer puis verser le lait. Bien mélanger jusqu'à ce que la sauce soit lisse, puis assaisonner de sel, poivre et noix de muscade à votre goût."", 'Laisser encore mijoter 5 min à feu doux en remuant de temps en temps.', ""Battre légèrement les oeufs en omelette, puis les incorporer à la purée de chou. Rectifier l'assaisonnement, puis remettre à chauffer à feu très doux. Continuer à remuer à l'aide d'une cuillère en bois durant 5 min, puis ajouter la moitié de la sauce."", 'Préchauffer votre four à 150°C (thermostat 5).', 'Une fois la préparation parfaitement liée, la verser dans un moule à charlotte beurré.', 'Le placer dans un bain-marie et enfourner pour 45 min environ.', 'Démouler puis servir avec le reste de sauce en saucière.']",bon marché,4,35,45,80,['https://static.afcdn.com/relmrtn/lazyload.png']
2085,Velouté de courgettes,https://www.marmiton.org/recettes/recette_veloute-de-courgettes_21369.aspx,4.9,entrée,entrée chaude,soupe,,,très facile,"[""Laver les courgettes les couper en dés (ne pas éplucher) placer tous les ingrédients dans une cocotte minute sur un fond d'eau  (pour ne pas attraper au démarrage de la cuisson)"", ""(ne surtout pas saler, le bouillon cube s'en charge)."", ', fermer la cocotte, démarrer la cuisson.', 'Au sifflement laisser cuire 5 mn. Mixer le tout, et bon appétit']",bon marché,4,10,15,25,['https://static.afcdn.com/relmrtn/lazyload.png']
2086,Soupe de carottes au curry,https://www.marmiton.org/recettes/recette_soupe-de-carottes-au-curry_24132.aspx,4.5,entrée,entrée chaude,soupe,,,très facile,"['Emincer carottes et oignons.', ""Mettre les carottes, les oignons, le bouillon et un peu de poivre dans une casserole. Porter à ébullition, couvrir et laisser mijoter 20 mn, jusqu'à ce que les carottes soient très tendres."", 'Retirer du feu et laisser légèrement refroidir.', 'Passer la soupe au mixer ou au moulin à légumes. Ajouter le curry et mélanger.']",bon marché,4,15,20,35,"['https://assets.afcdn.com/recipe/20230620/143591_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20161116/20990_w314h314c1cx2880cy1920.webp', 'https://assets.afcdn.com/recipe/20100120/12717_w314h314c1cx256cy192.webp']"
2087,Quiche tomate mozzarella et basilic,https://www.marmiton.org/recettes/recette_quiche-tomates-mozzarella-et-basilic_22554.aspx,4.4,entrée,entrée froide,tomate mozzarella,,,très facile,"['Disposer la pâte dans un moule à quiche, couper les tomates en 2 puis la mozzarella en dés, les disposer sur la pâte, parsemer le basilic.', 'Dans un saladier mélanger les oeufs la crème fraîche le lait puis le gruyère, les battre et recouvrir la pâte. saler et poivrer']",bon marché,4,10,30,40,['https://static.afcdn.com/relmrtn/lazyload.png']
2088,Clafoutis salé au chèvre,https://www.marmiton.org/recettes/recette_clafoutis-sale-au-chevre_211399.aspx,4.3,entrée,entrée froide,flan salé,,,facile,"['Préchauffer le four à 180°C (thermostat 6).', ""Dans un saladier, mélanger à l'aide d'un fouet les œufs et la farine."", 'Ajouter le lait et la crème puis mélanger à nouveau.', 'Saler et poivrer.', ""Ciseler la  ciboulette et l'ajouter à la pâte (en garder un peu de côté pour la fin de la recette)."", 'Ensuite, découper le chèvre en rondelles.', 'Beurrer le plat, y déposer les rondelles de chèvre puis ajouter la ciboulette restante.', 'Mettre au four 45 minutes.']",bon marché,4,15,30,45,"['https://assets.afcdn.com/recipe/20170323/24423_w314h314c1cx2000cy3000.webp', 'https://assets.afcdn.com/recipe/20170404/19265_w314h314c1cx2064cy1161.webp', 'https://assets.afcdn.com/recipe/20170405/17024_w314h314c1cx1280cy720.webp']"
2089,Tarte au Caprice des dieux (fromage),https://www.marmiton.org/recettes/recette_tarte-au-caprice-des-dieux-fromage_40804.aspx,4,"pizza, tarte, quiche",tarte salée,tarte au fromage,,,très facile,"['Etaler la pâte dans un moule à tarte. Piquer le fond avec une fourchette.', 'Etaler la moutarde dessus, et bien recouvrir tout le fond.', 'Recouvrir de tranches de Caprice des Dieux, puis disposer les tranches de jambon cru, coupées en deux ou en petits morceaux.', ""Ajouter des morceaux de tomates confites et de poivrons à l'huile, par ci par là."", ""Parsemer de gruyère râpé, et passer au four bien chaud, à 210°C-230°C (thermostat 7-8), jusqu'à ce que ce soit bien gratiné, et que la pâte soit bien cuite.""]",bon marché,4,10,30,40,['https://static.afcdn.com/relmrtn/lazyload.png']
2090,Aubergines farcies à la bonifacienne,https://www.marmiton.org/recettes/recette_aubergines-farcies-a-la-bonifacienne_22893.aspx,4.7,,,,,,facile,"[""Coupez les aubergines en 2, faites les cuire 10 min dans l'eau bouillante salée, égouttez les et laissez refroidir sur un torchon."", 'Mettez la mie de pain à tremper dans le lait froid.', ""Enlevez la chair de l'aubergine sans trouer la peau, bien l'égoutter pour enlever l'eau. Faire de même pour la mie de pain trempée."", ""Hachez grossièrement la chair de l'aubergine."", ""Dans un saladier, mélangez la chair des aubergines, la mie de pain, le sel, le poivre, l'ail, les oeufs entiers, les fromages râpés et le basilic haché."", 'Remplissez chaque aubergine avec cette farce.', ""Faire frire les aubergines ainsi farcies dans l'huile d'olive, côté farce 6 à 8 min environ. Puis retournez-les et faites-les frire encore 4 à 5 min.""]",bon marché,4,30,10,40,['https://static.afcdn.com/relmrtn/lazyload.png']
2091,Pain brioché,https://www.marmiton.org/recettes/recette_pain-brioche_13776.aspx,4.7,,,,,,facile,"['Délayez la levure dans un peu de lait, tamisez la farine et incorporez le sucre et le sel.', 'Cassez les œufs, versez la levure et le lait tout en pétrissant bien la pâte.', 'Incorporez le beurre ramolli, pétrissez bien la pâte et laissez la pousser à température ambiante pendant au moins deux heures.', 'Farinez la table puis déposez la pâte.', 'Détaillez des morceaux de pâte et roulez des petites boules dans la paume de la main.']",bon marché,4,30,10,40,['https://static.afcdn.com/relmrtn/lazyload.png']
2092,Taboulé de mémé,https://www.marmiton.org/recettes/recette_taboule-de-meme_25736.aspx,4.6,salade,Taboulé,,,,très facile,"['Placez 200 g de semoule dans un saladier, râpez le concombre.', ""Mixez l'oignon et le poivron (pas en jus). Pelez les tomates et coupez-les en tous petits dés."", ""Mélangez le tout, ajoutez 5 cuillères d'huile d'olive et le jus du citron, salez et poivrez."", 'Mettez au réfrigérateur pendant 1 nuit.']",bon marché,4,20,0,20,"['https://assets.afcdn.com/recipe/20140701/57578_w314h314c1cx2062cy1375.webp', 'https://assets.afcdn.com/recipe/20130901/47624_w314h314c1cx1024cy768.webp', 'https://assets.afcdn.com/recipe/20140908/53284_w314h314c1cx1280cy960.webp']"
2093,"Tarte Provençale (tomate, courgette, mozzarella)",https://www.marmiton.org/recettes/recette_tarte-provencale-tomate-courgette-mozzarella_13052.aspx,4.4,"pizza, tarte, quiche",tarte salée,tarte à la tomate,,,très facile,"['Ebouillantez et pelez les tomates, coupez en dés et salez les dans une passoire (30 mn).', ""Lavez, séchez, coupez les courgettes en rondelles, puis plongez-les dans de l'eau bouillante. A la reprise de l'ébullition laissez cuire 3 mn."", 'Egouttez et étalez-les sur un linge plié.', 'Etalez la pate et déposez dans un moule à tarte beurré et fariné. Réservez au frais.', 'Allumez le four à thermostat 7 (210°C).', 'Coupez la mozzarella en petits dés et disposez les rondelles de courgettes en intercalant de dés de tomates.', 'Battez les oeufs et la crème, salez et poivrez, puis ajoutez le basilic. Nappez-en les légumes.', 'Enfournez 10 mn, puis baissez le thermostat à 6 (180°C) et cuisez encore 30 à 35 mn.', 'Servez dès la sortie du four.']",bon marché,4,20,40,60,['https://static.afcdn.com/relmrtn/lazyload.png']
2094,Salade de céleri rave et pomme,https://www.marmiton.org/recettes/recette_salade-de-celeri-rave-et-pomme_68889.aspx,4.5,,,,,,facile,"['Râper le céléri et la pomme, avec une râpe moyenne.', 'Ajouter le fromage blanc, du jus de citron, quelques raisins secs et noix, mélanger le tout...']",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2095,Scampis à l'italienne (recette maison),https://www.marmiton.org/recettes/recette_scampis-a-l-italienne-recette-maison_18462.aspx,4.7,entrée,entrée rapide,,,,très facile,"[""Plongez les scampis 2 mn dans l'eau très chaude pour les décortiquer facilement. Epongez les à l'aide d'un essuie-tout. Une fois décortiqués, cuisez-les (7 mn environ)."", ""Faites colorer le beurre dans une poêle, puis ajoutez les scampis. Ajoutez l'éclat d'ail pressé et le poivre. Ajoutez la crème fraîche et le concentré de tomate. Mélangez le tout."", ""Servez les scampis avec du pain à l'ail ou des pâtes.""]",assez cher,4,10,7,17,['https://static.afcdn.com/relmrtn/lazyload.png']
2096,Artichauts sauce crémeuse au citron,https://www.marmiton.org/recettes/recette_artichauts-sauce-cremeuse-au-citron_30217.aspx,4.7,,,,,,très facile,"[""Cuire les artichauts dans de l'eau salée. Vérifier si ils sont cuits (si les feuilles se détachent facilement + goûter!)."", ""Battre légèrement la crème pour qu'elle soit onctueuse (pas trop ferme). Salez légèrement, poivrez, incorporez y la moutarde et ensuite l'huile.""]",bon marché,4,2,45,47,['https://static.afcdn.com/relmrtn/lazyload.png']
2097,velouté glacé express aux petits pois,https://www.marmiton.org/recettes/recette_veloute-glace-express-aux-petits-pois_39681.aspx,4.6,entrée,entrée chaude,soupe,,,très facile,"['Pelez les échalotes et hâchez-les finement.', ""Faire fondre le beurre dans une cocotte puis faites-y blondir les échalotes en remuant sans cesse. Ajoutez le litre de bouillon. Dès l'ébullition, ajoutez les petits pois. Laissez-les cuire 15 minutes, jusqu'à ce qu'ils soient tendres. Salez et poivrez."", 'Retirez la cocotte du feu et laissez refroidir.', ""Ajoutez la menthe ciselée puis mixez avec un mixeur plongeur jusqu'à obtenir une préparation fine. Passez-la dans une passoire fine pour éliminer les éventuelles peaux de petits pois."", 'Ajoutez la crème et mélangez bien.', ""Laissez refroidir au réfrigérateur jusqu'au moment de servir."", 'Parsemez de feuilles de menthe fraîche avant de déguster.']",bon marché,4,10,20,30,['https://static.afcdn.com/relmrtn/lazyload.png']
